城市地址,商铺网址,商铺名称,商品编号,商铺星级,所在区域名称,分类名称,口味评分,环境评分,服务评分,人均消费
重庆,http://www.dianping.com/shop/758562438,亚歌YAGE台湾名小吃,758562438,40,观音桥,茶饮果汁,8.2,8.1,8.2,12
重庆,http://www.dianping.com/shop/1065890337,Frankie’s toast,1065890337,40,大坪,西式快餐,7.7,7.6,7.8,25
重庆,http://www.dianping.com/shop/21066262,桃太郎日本料理,21066262,50,大坪,日本料理,9.1,9.0,9.0,61
重庆,http://www.dianping.com/shop/110859321,The Mix Up,110859321,45,大坪,面包烘焙,8.9,8.8,8.8,121
重庆,http://www.dianping.com/shop/23090916,二火锅,23090916,45,小龙坎,重庆火锅,8.9,7.2,7.9,90
重庆,http://www.dianping.com/shop/90083783,老窖手工馒头,90083783,40,大渡口区,包子,8.4,7.6,8.2,9
重庆,http://www.dianping.com/shop/128890652,杰克与迈克,128890652,50,龙湖/水晶郦城,西餐,9.0,9.2,9.1,105
重庆,http://www.dianping.com/shop/97700438,奈雪の茶,97700438,50,谢家湾,茶饮果汁,9.0,9.1,9.0,33
重庆,http://www.dianping.com/shop/877878986,茹意老火锅,877878986,50,大石坝,重庆火锅,9.0,9.1,9.0,63
重庆,http://www.dianping.com/shop/129403472,秋道町新潮日本料理（上新日式火锅）,129403472,45,观音桥,日本料理,8.7,9.0,8.8,82
重庆,http://www.dianping.com/shop/722084620,猪脑壳老火锅,722084620,50,谢家湾,重庆火锅,9.3,8.8,9.3,82
重庆,http://www.dianping.com/shop/22389624,沈姐万州烤鱼,22389624,50,沙坪坝,烤鱼,9.0,8.8,9.0,50
重庆,http://www.dianping.com/shop/11881670,晓小面,11881670,45,洋河花园,面馆,9.0,7.2,8.9,11
重庆,http://www.dianping.com/shop/90009004,青春韩国料理,90009004,45,汽博中心,韩国料理,8.9,8.7,8.9,93
重庆,http://www.dianping.com/shop/102392645,LISA YOUGASHI·洋菓子,102392645,45,北部新区,甜品,8.7,8.8,8.7,88
重庆,http://www.dianping.com/shop/129413332,啵先生樱小姐·骨汤麻辣烫·冲冲糕·冰粉,129413332,40,龙湖/水晶郦城,小吃,8.3,8.2,8.6,30
重庆,http://www.dianping.com/shop/97822840,壶灶·江岸老火锅,97822840,45,洪崖洞,重庆火锅,8.7,9.2,9.0,88
重庆,http://www.dianping.com/shop/9203372,江湖黑大兔,9203372,50,杨家坪,江湖菜,9.1,8.5,8.6,97
重庆,http://www.dianping.com/shop/1710435500,十方一念Sweet Exploration,1710435500,40,新壹街,面包烘焙,7.8,7.8,7.8,0
重庆,http://www.dianping.com/shop/94033133,阿嫂印象,94033133,50,大学城,江湖菜,9.1,9.0,8.9,57
重庆,http://www.dianping.com/shop/132946406,既下山望耳餐厅,132946406,45,南滨路,西餐,8.1,8.7,8.6,251
重庆,http://www.dianping.com/shop/23045901,胖子小吃,23045901,45,三峡广场,小吃,8.5,7.7,8.4,24
重庆,http://www.dianping.com/shop/14196511,温馨缘面庄,14196511,45,松树桥,面馆,9.0,7.3,8.4,11
重庆,http://www.dianping.com/shop/690166469,Butter Fly蝴蝶生花,690166469,40,加州,面包烘焙,7.9,7.8,7.8,0
重庆,http://www.dianping.com/shop/107765427,晓彭肥肠鸡,107765427,50,临江门,川菜家常菜,9.0,8.2,8.7,62
重庆,http://www.dianping.com/shop/130825073,烤匠麻辣烤鱼,130825073,50,大坪,烤鱼,9.0,9.0,9.0,79
重庆,http://www.dianping.com/shop/111550097,大板烤五花,111550097,50,五里店,烧烤烤串,9.0,8.5,9.1,57
重庆,http://www.dianping.com/shop/132195391,岚岛玺宴海鲜自助餐厅,132195391,50,北滨路,自助餐,9.1,9.1,9.2,440
重庆,http://www.dianping.com/shop/1781769392,ONEDAY 日时夜影,1781769392,50,谢家湾,西餐,9.0,9.3,9.2,179
重庆,http://www.dianping.com/shop/113858908,山城老堂口•1636重庆老菜,113858908,50,解放碑,川菜家常菜,9.1,9.2,9.1,91
重庆,http://www.dianping.com/shop/131320088,LAÏZÉ 来坐,131320088,50,观音桥,西餐,9.1,9.0,9.3,40
重庆,http://www.dianping.com/shop/121857503,马房湾66号·江湖菜,121857503,50,沙坪坝,江湖菜,9.1,8.6,8.9,80
重庆,http://www.dianping.com/shop/131558710,洞洞里吃火锅,131558710,50,两路口,重庆火锅,9.1,8.9,9.0,69
重庆,http://www.dianping.com/shop/1872129868,NAORE闹热,1872129868,45,江北区,快餐简餐,9.0,8.8,9.1,46
重庆,http://www.dianping.com/shop/8890640,袁师傅烤肉,8890640,40,弹子石,融合烤肉,8.1,6.9,7.8,70
重庆,http://www.dianping.com/shop/124935310,UG•法国水师兵营,124935310,45,弹子石,西餐,8.3,9.1,8.6,123
重庆,http://www.dianping.com/shop/98415715,一一牛杂火锅,98415715,50,谢家湾,重庆火锅,9.1,8.2,9.0,80
重庆,http://www.dianping.com/shop/92833558,妞·斯达特蛋糕订制,92833558,50,观音桥,面包烘焙,9.0,8.9,9.1,144
重庆,http://www.dianping.com/shop/76830791,秀孃串串香,76830791,50,临江门,串串香,9.2,8.1,8.8,51
重庆,http://www.dianping.com/shop/131183522,土货老火锅,131183522,50,洪崖洞,重庆火锅,9.2,9.3,9.3,104
重庆,http://www.dianping.com/shop/1525247489,福盛年华,1525247489,45,九宫庙,面包烘焙,8.9,8.7,9.0,25
重庆,http://www.dianping.com/shop/130221852,张大娃卤味串串,130221852,45,南坪,重庆火锅,9.0,9.0,8.8,57
重庆,http://www.dianping.com/shop/22022718,来顾香韩国料理,22022718,45,汽博中心,韩国料理,9.1,9.0,8.4,100
重庆,http://www.dianping.com/shop/958454589,木子木水日式烫面包,958454589,45,沙坪坝,面包甜点,8.7,8.8,8.8,23
重庆,http://www.dianping.com/shop/126553482,一汀贰宅,126553482,50,龙头寺,甜品,9.1,9.1,9.1,151
重庆,http://www.dianping.com/shop/1316159244,南大人现打虾滑,1316159244,45,解放碑,小吃,8.5,8.2,8.5,17
重庆,http://www.dianping.com/shop/126565387,菽麦谷屋,126565387,45,加州,面包甜点,8.5,8.7,8.6,25
重庆,http://www.dianping.com/shop/133019456,旺储红糖馒头,133019456,45,九滨路,包子,9.0,8.1,8.8,6
重庆,http://www.dianping.com/shop/10436216,福盛饼屋,10436216,45,大渡口公园,面包烘焙,8.7,8.2,8.8,22
重庆,http://www.dianping.com/shop/131051720,暮火锅,131051720,50,江北区,重庆火锅,9.1,9.1,9.0,84
重庆,http://www.dianping.com/shop/21110350,灶东家,21110350,45,九滨路,江湖菜,9.1,8.2,8.2,67
重庆,http://www.dianping.com/shop/122016729,虎巴抄手,122016729,45,南坪,快餐简餐,9.0,8.5,8.8,13
重庆,http://www.dianping.com/shop/112316792,集渔·泰式海鲜火锅,112316792,45,南坪,海鲜火锅,9.0,9.1,9.1,119
重庆,http://www.dianping.com/shop/1363316511,杨国福麻辣烫,1363316511,40,杨家坪,小吃快餐,8.5,8.6,8.4,21
重庆,http://www.dianping.com/shop/27125355,涪陵人家傅杰烧烤,27125355,45,人和,烧烤,8.8,7.5,8.2,64
重庆,http://www.dianping.com/shop/657934283,谭德七鬼包子,657934283,35,解放碑,包子,7.4,7.3,7.4,15
西安,http://www.dianping.com/shop/121463034,喜茶,121463034,45,小寨,茶饮果汁,9.0,8.7,8.6,30
西安,http://www.dianping.com/shop/520718675,KOI Thé,520718675,40,大雁塔,茶饮果汁,8.4,8.7,8.9,25
西安,http://www.dianping.com/shop/1771965627,德發興茶冰廳,1771965627,45,南大街,茶餐厅,9.0,9.0,8.7,54
西安,http://www.dianping.com/shop/129838663,吴鑫米皮店,129838663,45,李家村,凉皮/凉粉,8.6,8.1,8.2,11
西安,http://www.dianping.com/shop/65336295,吴升米皮店,65336295,40,李家村,凉皮/凉粉,8.3,7.7,7.7,11
西安,http://www.dianping.com/shop/1799763673,卤校长老火锅,1799763673,45,高新路沿线,重庆火锅,9.0,8.8,8.9,99
西安,http://www.dianping.com/shop/126293684,月桂树下·laurel cake,126293684,50,曲江新区,面包烘焙,9.2,9.2,9.2,186
西安,http://www.dianping.com/shop/69220576,MARSAcake麦莎乳脂奶油蛋糕,69220576,50,高新路沿线,面包烘焙,9.1,9.1,9.1,225
西安,http://www.dianping.com/shop/3175699,老常家肉丸糊辣汤,3175699,40,安定门,胡辣汤,8.3,7.1,7.4,9
西安,http://www.dianping.com/shop/129696713,平昌洞金厨师牛肉汤饭店,129696713,50,丈八,韩国料理,9.2,9.1,9.3,68
西安,http://www.dianping.com/shop/45943894,老字号贾家肉丸糊辣汤,45943894,45,钟楼/鼓楼,胡辣汤,8.6,7.8,8.2,9
西安,http://www.dianping.com/shop/123787657,SUPERBOOM爆爆大汉堡,123787657,45,大雁塔,西餐,8.8,9.0,9.0,66
西安,http://www.dianping.com/shop/2620558,马勇牛羊肉,2620558,45,西北大/西工大,肉夹馍,8.7,8.4,8.6,63
西安,http://www.dianping.com/shop/14747592,邢老三肉丸糊辣汤腊牛肉夹馍·新邢老店,14747592,45,劳动公园,肉夹馍,8.6,7.7,7.8,17
西安,http://www.dianping.com/shop/110244051,奈雪の茶,110244051,50,高新路沿线,茶饮果汁,9.0,9.1,9.1,32
西安,http://www.dianping.com/shop/92392048,好享龙虾,92392048,50,太乙路,小龙虾,9.2,8.7,8.9,125
西安,http://www.dianping.com/shop/848002645,La Rêveuse·Tea Lounge爱做梦的少女,848002645,50,曲江新区,甜品,9.1,9.1,9.1,80
西安,http://www.dianping.com/shop/57439036,海趣餐厅·苏式小海鲜,57439036,50,朱雀门,海鲜,9.0,9.1,9.1,104
西安,http://www.dianping.com/shop/125307033,LEB ³ Bakery勒布立方甜品,125307033,50,东关正街,面包烘焙,9.1,9.1,9.1,180
西安,http://www.dianping.com/shop/4130513,胖子牛羊肉,4130513,45,西北大/西工大,烧鸡,8.7,8.2,8.4,118
西安,http://www.dianping.com/shop/16814188,杨家烤肉,16814188,45,桥梓口,烧烤,9.0,7.3,7.8,34
西安,http://www.dianping.com/shop/5208352,柳巷面,5208352,45,北大街,面馆,8.6,8.1,7.9,21
西安,http://www.dianping.com/shop/2044375,薛昌利大米面皮,2044375,40,小雁塔,凉皮/凉粉,8.2,7.5,7.3,14
西安,http://www.dianping.com/shop/91688846,花木兰饮品旗舰店,91688846,50,新城广场,饮品店,9.1,8.9,9.1,8
西安,http://www.dianping.com/shop/782936113,景家凉皮,782936113,40,纺织城,凉皮/凉粉,8.3,8.3,8.0,12
西安,http://www.dianping.com/shop/121788306,LELECHA乐乐茶,121788306,45,小寨,茶饮果汁,9.1,9.0,8.9,33
西安,http://www.dianping.com/shop/13780387,陕拾叁,13780387,50,钟楼/鼓楼,冰淇淋,9.1,9.1,9.1,32
西安,http://www.dianping.com/shop/2098555,Vcake蛋糕,2098555,45,电子城,面包烘焙,9.0,8.7,9.0,146
西安,http://www.dianping.com/shop/1370418668,凉山好汉自助西昌烧烤,1370418668,40,太华路沿线,烧烤烤串,8.4,8.4,8.5,73
西安,http://www.dianping.com/shop/13897724,长安大牌档之长安集市,13897724,45,小寨,陕西菜,8.6,9.0,8.7,80
西安,http://www.dianping.com/shop/1437486458,EGG BANG 爆蛋堡,1437486458,45,小寨,西式快餐,8.6,8.6,8.5,47
西安,http://www.dianping.com/shop/58432764,EnergyCake蛋糕理想国,58432764,50,小寨,面包烘焙,9.2,9.1,9.2,187
西安,http://www.dianping.com/shop/2577952,马老四肉丁胡辣汤,2577952,45,和平门/建国门,胡辣汤,9.0,7.5,7.9,13
西安,http://www.dianping.com/shop/1318782385,咱家·麻辣卤味·外卖,1318782385,40,韩森寨,卤味鸭脖,7.9,7.9,7.9,0
西安,http://www.dianping.com/shop/90280198,清真老马家革委肉丁糊辣汤,90280198,45,长乐坊,其他美食,8.8,7.6,8.4,10
西安,http://www.dianping.com/shop/69219348,拴马桩擀面皮,69219348,40,西北大/西工大,凉皮/凉粉,8.2,7.6,7.7,13
西安,http://www.dianping.com/shop/19303531,阿伊莎过桥米线,19303531,40,民乐园,米粉/米线,8.5,7.6,7.9,22
西安,http://www.dianping.com/shop/129762876,民院虾尾,129762876,50,广济街,小龙虾,9.2,9.0,9.1,78
西安,http://www.dianping.com/shop/67384910,那一抹茶线上店,67384910,50,李家村,面包烘焙,9.1,9.1,9.1,183
西安,http://www.dianping.com/shop/102097447,久味熊家麻辣铁锅小馆,102097447,50,钟楼/鼓楼,干锅/香锅,9.1,8.8,9.1,79
西安,http://www.dianping.com/shop/2015965,王魁腊汁肉,2015965,40,长乐坊,肉夹馍,8.4,7.3,7.2,18
西安,http://www.dianping.com/shop/13790175,MI WU FACTORY米屋美食工厂餐厅,13790175,45,丈八,西餐,9.0,8.8,8.8,87
西安,http://www.dianping.com/shop/91066307,半勺舒舒,91066307,50,小寨,面包烘焙,9.1,9.1,9.1,143
西安,http://www.dianping.com/shop/2284912,伍堡巧嫂米线,2284912,40,北大街,米粉/米线,8.3,6.9,7.2,18
西安,http://www.dianping.com/shop/131484604,太食獸泰式茶餐厅,131484604,50,小寨,东南亚菜,9.1,9.2,9.2,108
西安,http://www.dianping.com/shop/5515593,清真新凯腊牛羊肉专卖店,5515593,40,安定门,新疆菜,7.9,7.9,7.6,70
西安,http://www.dianping.com/shop/18324115,醉长安,18324115,45,钟楼/鼓楼,陕西菜,8.6,8.9,8.6,84
西安,http://www.dianping.com/shop/129962269,茶话弄,129962269,50,小雁塔,茶饮果汁,9.1,9.1,9.0,17
西安,http://www.dianping.com/shop/114536901,凡雅等花开·西餐厅,114536901,50,曲江新区,西式正餐,9.0,9.2,9.2,157
西安,http://www.dianping.com/shop/875411589,西安经开洲际酒店·源·咖啡全日制餐厅,875411589,45,张家堡,自助餐,9.1,9.2,9.1,264
西安,http://www.dianping.com/shop/2123119,老耿家梆梆肉,2123119,45,北大街,熟食熏酱,8.8,8.4,8.6,39
西安,http://www.dianping.com/shop/93446731,海鲜先生九顽爆肚面,93446731,50,朱雀门,面馆,9.1,9.0,9.1,28
西安,http://www.dianping.com/shop/110594913,韩盛·盛江山自助烤肉,110594913,45,小寨,烧烤烤串,9.0,8.7,8.7,75
西安,http://www.dianping.com/shop/69797699,The Morning After 咖啡西餐厅,69797699,45,红庙坡,西餐,8.6,9.1,8.7,110
西安,http://www.dianping.com/shop/6336410,郭郭家宝鸡擀面皮,6336410,45,钟楼/鼓楼,凉皮/凉粉,8.8,8.2,8.7,12
西安,http://www.dianping.com/shop/132620590,1點點,132620590,45,丈八,茶饮果汁,8.7,8.7,8.8,16
西安,http://www.dianping.com/shop/112153126,山由小食,112153126,45,小寨,咖啡厅,8.7,9.1,8.9,65
西安,http://www.dianping.com/shop/38795427,马乐烤肉,38795427,45,大皮院/西羊市,烧烤烤串,9.1,7.7,8.6,41
西安,http://www.dianping.com/shop/3589474,裴老大烤肉,3589474,40,李家村,烧烤烤串,8.1,6.4,6.8,66
西安,http://www.dianping.com/shop/620465698,映火锅,620465698,45,钟楼/鼓楼,重庆火锅,9.1,9.2,9.0,92
西安,http://www.dianping.com/shop/1413672029,志亮灌汤蒸饺·清真,1413672029,45,丈八,饺子,8.8,8.4,8.7,24
西安,http://www.dianping.com/shop/128936509,市井里烤鸭,128936509,50,小寨,烤鸭,9.0,9.1,9.0,80
西安,http://www.dianping.com/shop/98881419,北京厨房,98881419,45,南大街,粤菜馆,9.0,9.1,9.1,229
西安,http://www.dianping.com/shop/102160052,宁夏国强手抓羊肉馆·清真菜,102160052,50,未央路沿线,西北菜,9.2,9.3,9.1,108
西安,http://www.dianping.com/shop/2473990,土门八珍烤鸡腊味店,2473990,40,土门,熟食熏酱,8.5,7.5,7.4,62
西安,http://www.dianping.com/shop/128405864,成都饭儿·地道四川菜,128405864,45,浐灞生态区,川菜家常菜,9.0,9.0,8.8,46
西安,http://www.dianping.com/shop/1748513021,菜很下饭·辣椒炒肉,1748513021,45,未央路沿线,湘菜,9.1,9.0,9.1,46
西安,http://www.dianping.com/shop/551321,清真·老兰家,551321,45,小寨,特色菜,8.7,8.3,8.0,59
西安,http://www.dianping.com/shop/18367631,苏小姐的店,18367631,50,西北大/西工大,甜品,9.1,8.9,9.0,141
西安,http://www.dianping.com/shop/90352564,志亮灌汤蒸饺•清真,90352564,45,大皮院/西羊市,饺子,8.9,8.1,8.1,23
西安,http://www.dianping.com/shop/594582897,千家粗粮王,594582897,40,小寨,自助餐,8.3,8.5,8.7,102
西安,http://www.dianping.com/shop/77758522,一麻一辣Hot Spicy,77758522,40,红旗厂,快餐简餐,8.2,7.9,7.9,54
西安,http://www.dianping.com/shop/120068266,春阳茶事,120068266,40,南院门,茶饮果汁,8.2,8.8,9.0,18
西安,http://www.dianping.com/shop/43663285,西泰厚泡馍馆,43663285,45,南二环西段,泡馍,8.6,8.5,8.5,32
西安,http://www.dianping.com/shop/2336584,清真·马尔里夜宵肉丸糊辣汤,2336584,40,莲湖公园,胡辣汤,7.8,7.1,7.3,16
西安,http://www.dianping.com/shop/98930788,本格·精致日式放题,98930788,50,高新路沿线,日式自助,9.2,9.3,9.3,330
西安,http://www.dianping.com/shop/5644778,米屋石锅拌饭,5644778,45,杨家村,韩国料理,8.6,8.3,8.6,51
西安,http://www.dianping.com/shop/21067633,老白家面馆,21067633,45,李家村,快餐简餐,8.9,8.1,8.4,18
西安,http://www.dianping.com/shop/79629921,马奎肉丸糊辣汤腊牛肉夹馍,79629921,45,韩森寨,胡辣汤,8.6,7.3,7.7,14
西安,http://www.dianping.com/shop/6203234,米线张,6203234,40,金花路沿线,米粉/米线,8.1,7.4,7.7,15
西安,http://www.dianping.com/shop/102080755,金张掖麻辣烫,102080755,40,电子城,麻辣烫,8.3,7.8,8.2,26
西安,http://www.dianping.com/shop/98696793,串一火锅,98696793,50,钟楼/鼓楼,重庆火锅,9.1,9.1,9.0,100
西安,http://www.dianping.com/shop/4224818,DQ,4224818,45,钟楼/鼓楼,冰淇淋,9.0,8.7,8.8,28
西安,http://www.dianping.com/shop/110379580,清真马忠义肉丸糊辣汤腊牛肉夹馍,110379580,45,安定门,肉夹馍,8.7,8.7,9.0,12
西安,http://www.dianping.com/shop/69170750,特一味米皮,69170750,50,鄠邑区其他,凉皮/凉粉,9.0,9.0,9.0,11
西安,http://www.dianping.com/shop/2219161,秦镇史玉林凉皮,2219161,40,土门,凉皮/凉粉,8.0,7.1,7.1,15
西安,http://www.dianping.com/shop/68196301,凹串串火锅,68196301,45,钟楼/鼓楼,重庆火锅,8.9,8.6,8.6,84
西安,http://www.dianping.com/shop/125141893,甜小七cake,125141893,50,曲江新区,面包烘焙,9.1,9.1,9.2,177
西安,http://www.dianping.com/shop/1354047678,高芽GOYALAB韩式青春料理,1354047678,35,钟楼/鼓楼,韩国料理,7.7,7.7,7.7,64
西安,http://www.dianping.com/shop/1542025883,清真·杨家孜然炒肉,1542025883,40,小雁塔,快餐简餐,8.4,7.4,7.8,33
西安,http://www.dianping.com/shop/639277470,鲜蚝村海鲜烧烤自助餐厅,639277470,45,翠华路,自助餐,9.0,8.4,9.1,90
西安,http://www.dianping.com/shop/123901299,金牌泰香米泰式咖喱蟹,123901299,45,大雁塔,东南亚菜,8.6,9.0,8.7,150
西安,http://www.dianping.com/shop/1575230068,Laurier Cocktail&Bistro月桂叶餐厅·酒廊,1575230068,50,南大街,西餐,9.1,9.3,9.3,141
西安,http://www.dianping.com/shop/127946155,唐猫庭院·夜宴长安,127946155,45,大雁塔,烧烤烤串,8.3,9.1,8.6,102
西安,http://www.dianping.com/shop/98955311,Creamy Dreamy 漫糖,98955311,45,民乐园,甜品,8.7,8.9,8.9,58
西安,http://www.dianping.com/shop/68159193,俄式厨房,68159193,50,吉祥村,西餐,9.2,9.3,9.2,113
西安,http://www.dianping.com/shop/102117177,君悦酒店·Grand Cafe咖啡厅,102117177,45,唐延路沿线,自助餐,8.8,9.2,9.0,268
西安,http://www.dianping.com/shop/131429828,肉魁屋NIKUGAIYA mini·一人食烧肉,131429828,50,南院门,日式烧烤/烤肉,9.3,9.3,9.2,124
西安,http://www.dianping.com/shop/97570670,木辛水水冰煮羊火锅,97570670,50,民乐园,牛羊肉火锅,9.3,9.1,9.2,112
西安,http://www.dianping.com/shop/24600828,石家包子,24600828,40,大皮院/西羊市,包子,8.3,7.6,7.5,11
